FINESS_Etab;Nom_court;Code_postal;Commune;Public_ou_prive;Lat;Long
010000024;CH DE FLEYRIAT;01440;VIRIAT;Public;46.222286;5.209181
010000032;CH BUGEY SUD;01300;BELLEY;Public;45.748248;5.679151
010000065;CH DE TREVOUX - MONTPENSIER;01606;TREVOUX;Public;45.942379;4.774112
010000081;CH DU PAYS DE GEX;01174;GEX;Public;46.337184;6.066530
010000099;CH DE MEXIMIEUX;01800;MEXIMIEUX;Public;45.906630;5.194669
010000107;CH DE PONT DE VAUX;01190;PONT DE VAUX;Public;46.432218;4.945389
010000115;CHI AIN VAL DE SAONE - PONT VEYLE;01290;PONT DE VEYLE;Public;46.263818;4.889558
010000131;CHI AIN VAL DE SAONE - THOISSEY;01140;THOISSEY;Public;46.172485;4.803918
010000180;CH PUBLIC HAUTEVILLE - UNITE ESPERANCE;01110;PLATEAU D HAUTEVILLE;Public;45.976488;5.609098
010000198;CH PUBLIC HAUTEVILLE - UNITE INTERDEPT;01110;PLATEAU D HAUTEVILLE;Public;45.976488;5.609098
010000214;CH PUBLIC HAUTEVILLE - UNITE ALBARINE;01110;PLATEAU D HAUTEVILLE;Public;45.976488;5.609098
010005239;CH DU HAUT BUGEY - GEOVREISSET;01108;OYONNAX;Public;46.264295;5.638998
010009314;SSR HOTEL DIEU DE FLEYRIAT;01000;BOURG EN BRESSE;Public;46.201474;5.232400
010010163;CHMS - SITE BELLEY LABO BIO MEDICALE;01300;BELLEY;Public;45.761585;5.684769
010786879;CPEF DE BELLEY;01300;BELLEY;Public;45.761585;5.684769
020000089;CH GUISE;02120;GUISE;Public;49.902873;3.640173
020000097;CH LA FÈRE;02800;LA FERE;Public;49.663407;3.360284
020000105;CH LE NOUVION-EN-THIÉRACHE;02170;LE NOUVION EN THIERACHE;Public;50.011712;3.777857
020000162;CH SAINT-QUENTIN;02321;ST QUENTIN;Public;49.993864;3.461149
020000246;CH VERVINS;02140;VERVINS;Public;49.832404;3.902774
020000303;HOPITAL VILLIERS SAINT DENIS;02310;VILLIERS ST DENIS;ESPIC;48.995030;3.267506
020000394;CH LAON;02001;LAON;Public;49.474037;3.588417
020000519;CH SOISSONS;02209;SOISSONS;Public;49.383762;3.327613
020000535;CH CHAUNY;02303;CHAUNY;Public;49.610874;3.227266
020000915;SSR JACQUES FICHEUX SAINT-GOBAIN;02410;ST GOBAIN;Public;49.600597;3.416861
020001061;CH CHÂTEAU-THIERRY;02400;CHATEAU THIERRY;Public;49.050745;3.407784
020001087;CH HIRSON;02500;HIRSON;Public;49.924639;4.073590
020003877;SSR CH LAON;02000;LAON;Public;49.552620;3.597104
020004388;CPEF CH SAINT-QUENTIN;02321;ST QUENTIN;Public;49.847398;3.287450
020006664;CENTRE PSYCHOTHÉRAPIE CH ST QUENTIN;02321;ST QUENTIN;Public;49.857583;3.264376
020016366;SMUR CH SAINT-QUENTIN GUISE;02120;GUISE;Public;49.902873;3.640173
030000012;CH DE NERIS LES BAINS;03310;NERIS LES BAINS;Public;46.285580;2.662448
030000061;CH DE MOULINS;03006;MOULINS;Public;47.658231;1.202821
030000079;CH DE MONTLUCON;03109;MONTLUCON;Public;46.349044;2.514728
030000087;CH JACQUES LACARIN VICHY;03201;VICHY;Public;46.123439;3.435380
030000095;CH DE BOURBON L'ARCHAMBAULT;03160;BOURBON L ARCHAMBAULT;Public;46.577983;3.047433
030002208;CH DPT COEUR DU BOURBONNAIS TRONGET;03240;TRONGET;Public;46.419665;3.125526
030007835;MAISON COMMUNAUTAIRE;03000;MOULINS;Public;46.562558;3.332038
030007843;HOPITAL DE JOUR ADULTE DENIS PAPIN;03000;MOULINS;Public;46.566480;3.341758
030007942;CH DPT COEUR BOURBONNAIS ST POURCAIN;03500;ST POURCAIN SUR SIOULE;Public;46.327730;3.349323
030780589;CHS D'YZEURE;03401;YZEURE;Public;46.566478;3.360672
030781637;SERVICE DE PSYCHIATRIE CHATELARD;03170;ST ANGEL;Public;46.355329;2.694897
030783989;CTRE DE PEDOPSYCHIATRIE JEAN BILLAUD;03109;MONTLUCON;Public;46.342307;2.604952
030785042;HOPITAL DE JOUR VICHY-OUEST;03200;VICHY;Public;46.134336;3.425255
030785869;ESPACE CANGUILHEM;03200;VICHY;Public;46.128424;3.422346
030785885;HOPITAL DE JOUR PSY INFANTJUV;03200;VICHY;Public;46.121393;3.425080
040000036;EPS PIERRE GROUES DE BARCELONNETTE;04400;BARCELONNETTE;Public;44.387497;6.649545
040000044;EPS DUCELIA DE CASTELLANE;04120;CASTELLANE;Public;43.799214;6.400629
040000069;CHI MANOSQUE SITE FORCALQUIER;04300;FORCALQUIER;Public;43.959115;5.777325
040000093;CHI DE MANOSQUE LOUIS RAFFALLI;04101;MANOSQUE;Public;43.826542;5.790238
040000119;EPS LUMIERE DE RIEZ;04500;RIEZ;Public;43.818951;6.089579
040000127;EPS VALLEE DE LA BLANCHE SEYNE ALPES;04140;SEYNE LES ALPES;Public;44.350463;6.378702
040000135;CHI DES ALPES DU SUD SITE DE SISTERON;04200;SISTERON;Public;44.193036;5.943788
040000911;CENTRE HOSPITALIER DE DIGNE LES BAINS;04995;DIGNE LES BAINS;Public;44.071486;6.173830
040005035;HJ CASA CH DIGNE;04000;DIGNE LES BAINS;Public;44.100055;6.231544
040005043;HJ CH DIGNE;04000;DIGNE LES BAINS;Public;44.088785;6.230498
040005209;HJ CMP CH DIGNE;04000;DIGNE LES BAINS;Public;44.095276;6.234654
040006264;HJ CASA SITE MANOSQUE;04100;MANOSQUE;Public;43.826542;5.790238
040787772;CENTRE HOSPIT SPE PSY DIGNE LES BAINS;04995;DIGNE LES BAINS;Public;44.089301;6.242722
040788218;HJ YVES ARNOUX MANOSQUE;04100;MANOSQUE;Public;43.827593;5.784896
040788580;HJ PSY IJ CHATEAU ARNOUX;04160;CHATEAU ARNOUX ST AUBAN;Public;44.095950;6.010389
040788887;HJ PSY GEN SISTERON;04200;SISTERON;Public;44.194078;5.944962
040789232;HJ VILLA VERTE FORCALQUIER;04300;FORCALQUIER;Public;43.960919;5.777226
050000132;CH BUECH DURANCE LARAGNE;05300;LARAGNE MONTEGLIN;Public;44.321031;5.815630
050000223;CENTRE HOSPITALIER AIGUILLES QUEYRAS;05470;AIGUILLES;Public;44.781349;6.868188
050000231;CH LES ESCARTONS A BRIANCON;05105;BRIANCON;Public;44.896187;6.637231
050000256;CENTRE HOSPITALIER D'EMBRUN;05200;EMBRUN;Public;44.561335;6.492721
050000330;PSY GEN LE CHABRE LARAGNE;05300;LARAGNE MONTEGLIN;Public;44.315453;5.823431
050000348;CHI DES ALPES DU SUD SITE DE GAP;05007;GAP;Public;44.563233;6.076778
050003748;PSY IJ LE CORTO MALTESE GAP;05000;GAP;Public;44.565314;6.092033
050005263;HJ PSY IJ PRAMBULLE BRIANCON;05100;BRIANCON;Public;44.907342;6.629487
050005271;HJ PSY IJ LES ISLES LARAGNE;05300;LARAGNE MONTEGLIN;Public;44.311786;5.822849
050007533;INSTITUT PAOLI CALMETTES RADIOTH GAP;05007;GAP;ESPIC;44.563233;6.076778
050008630;HJ L'ESCALE BRIANCON;05100;BRIANCON;Public;44.897567;6.631087
050008697;HJ PSY IJ LA DOUCETTE GAP;05000;GAP;Public;44.561169;6.082494
050008705;HJ PSY GEN HELENE CHAIGNEAU GAP;05000;GAP;Public;44.565440;6.083517
050009182;CHI DES ALPES DU SUD;05000;GAP;Public;44.556150;6.072879
060000163;CH SAINT MAUR SAINT ETIENNE TINEE;06660;ST ETIENNE DE TINEE;Public;44.256095;6.924491
060000304;CENTRE HOSPITALIER DE BREIL SUR ROYA;06540;BREIL SUR ROYA;Public;43.945280;7.514426
060000411;CH DU PAYS DE LA ROUDOULE PUGET;06260;PUGET THENIERS;Public;43.952332;6.898045
060000478;CENTRE HOSPITALIER DE GRASSE;06135;GRASSE;Public;43.603216;7.116402
060000486;CH SAINT ELOI DE SOSPEL;06380;SOSPEL;Public;43.878275;7.451181
060000494;CH SAINT LAZARE DE TENDE;06430;TENDE;Public;44.074181;7.597734
060000510;CH D'ANTIBES JUAN LES PINS;06606;ANTIBES;Public;43.572176;7.117398
060000528;CENTRE ANTOINE LACASSAGNE;06189;NICE;ESPIC;43.724592;7.280716
060000544;CH DE CANNES SIMONE VEIL;06414;CANNES;Public;43.563647;7.004577
060001625;CENTRE JEAN CHANTON ROQUEBILLIERE;06450;ROQUEBILLIERE;Public;44.013185;7.303001
060002102;CH LA PALMOSA DE MENTON;06507;MENTON;Public;43.791521;7.500604
060010899;INSTITUT UNIVERSITAIRE FACE ET COU;06100;NICE;Public;43.712730;7.250920
060024395;CHU DE NICE ANTENNE SMUR SITE CH;06507;MENTON;Public;43.791521;7.500604
060024411;CHU DE NICE ANTENNE SMUR SITE HPNCL;06000;NICE;Public;43.710941;7.229069
060024551;CENTRE ANTOINE LACASSAGNE CYCLOTRON 2;06200;NICE;ESPIC;43.686838;7.212670
060024890;HJ ADULTE SECT2 BOSQUETS CH CANNES;06151;CANNES LA BOCCA;Public;43.548667;6.986554
060024908;HJ ADULTE SECT3 EXTIME CH CANNES;06110;LE CANNET;Public;43.566936;7.017652
060030889;CATTP IJ COEUR DE GRASSE CH CANNES;06130;GRASSE;Public;43.642172;6.959588
060031333;HOP DE JOUR PSYCHIATRIQUE L'ESCALE;06600;ANTIBES;Public;43.582206;7.103245
060032604;PSY INF JUV HJ CH ANTIBES;06160;ANTIBES;Public;43.552274;7.124458
060780947;HOP PEDIATRIQUES DE NICE CHU LENVAL;06200;NICE;ESPIC;43.689403;7.241235
060785003;CHU DE NICE HOPITAL PASTEUR;06001;NICE;Public;43.712730;7.250920
060787801;HOPITAL DU PETIT PARIS;06130;GRASSE;Public;43.649756;6.917536
060788262;HJ CHU NICE;06200;NICE;Public;43.693709;7.225710
060788957;CHU DE NICE HOPITAL DE CIMIEZ;06003;NICE;Public;43.712730;7.250920
060789195;CHU DE NICE HOPITAL DE L'ARCHET;06202;NICE;Public;43.712730;7.250920
060789245;CHU DE NICE HOP ANNEXE DE CANTARON;06340;CANTARON;Public;43.755695;7.305934
060790177;CHU NICE CTRE DE CONVALESCENCE TENDE;06430;TENDE;Public;44.089733;7.594980
060790573;INSTITUT MED BUCCO DENTAIRE RIQUIER;06300;NICE;Public;43.702501;7.289123
060791811;HOPITAL PRIVE GERIATRIQUE LES SOURCES;06105;NICE;ESPIC;43.712730;7.250920
060793932;CENTRE PLANIF GYN OBS CH CANNES;06414;CANNES;Public;43.555468;7.004585
060793981;CH PLANIFICATION GYN OBS DE GRASSE;06135;GRASSE;Public;43.654057;6.937765
060794013;CTRE CARDIO MEDICO CHIRURGICAL TZANCK;06721;ST LAURENT DU VAR;ESPIC;43.686846;7.183670
070000013;CH DE PRIVAS ARDECHE;07007;PRIVAS;Public;44.719137;4.753609
070000021;CH DE JOYEUSE;07260;JOYEUSE;Public;44.478744;4.239668
070000039;CH DE VALLON PONT D'ARC;07150;VALLON PONT D ARC;Public;44.405599;4.395472
070000047;CH DE VILLENEUVE DE BERG;07170;VILLENEUVE DE BERG;Public;44.558570;4.499071
070000062;CH DE BOURG SAINT ANDEOL;07700;BOURG ST ANDEOL;Public;44.376170;4.646877
070000070;CH DU CHEYLARD;07160;LE CHEYLARD;Public;44.904484;4.421052
070000096;HOPITAL PRIVE DE SAINT AGREVE;07320;ST AGREVE;ESPIC;45.008229;4.399315
070000112;CH LEOPOLD OLLIER;07140;CHAMBONAS;Public;44.413909;4.140576
070000179;CH ARDECHE NORD;07103;ANNONAY;Public;45.284948;4.647155
070000187;CH DE LAMASTRE;07270;LAMASTRE;Public;44.989192;4.579665
070000195;CH DE TOURNON SUR RHONE;07301;TOURNON SUR RHONE;Public;45.150851;4.613600
070000203;CH DE SAINT FELICIEN;07410;ST FELICIEN;Public;45.086839;4.629237
070000484;CH ARDECHE MERIDIONALE -VALS LES BAINS;07600;VALS LES BAINS;Public;44.656168;4.369024
070000609;CH ARDECHE MERIDIONALE - AUBENAS;07205;AUBENAS;Public;44.613037;4.397197
070006804;SSR L.ROUVEYROL CH ARDECHE MERIDIONALE;07200;AUBENAS;Public;44.612769;4.393554
070780390;CH DE SERRIERES;07340;SERRIERES;Public;45.319553;4.763948
070783824;MAISON DE CURE DU MONTOULON;07000;PRIVAS;Public;44.732710;4.588889
080000110;CENTRE HOSPITALIER DE SEDAN;08209;SEDAN;Public;49.705157;4.938032
080000219;CENTRE HOSPITALIER DE RETHEL;08300;RETHEL;Public;49.510558;4.363940
080000276;CENTRE HOSPITALIER DE VOUZIERS;08400;VOUZIERS;Public;49.395305;4.701799
080000284;CENTRE HOSPITALIER DE FUMAY;08170;FUMAY;Public;49.992244;4.709394
080000300;CENTRE HOSPITALIER DE NOUZONVILLE;08700;NOUZONVILLE;Public;49.814946;4.747356
080000425;CH CHARLEVILLE - HOPITAL MANCHESTER;08011;CHARLEVILLE MEZIERES;Public;49.767639;4.717280
080009814;ANTENNE DE SMUR - CH CHARLEVILLE;08170;FUMAY;Public;49.991652;4.709815
090000019;CH SAINT LOUIS AX LES THERMES;09110;AX LES THERMES;Public;42.719819;1.839664
090000175;CHIVA SITE ST JEAN DE VERGES;09000;ST JEAN DE VERGES;Public;43.028402;1.616022
090000183;CH ARIEGE COUSERANS SITE ST LIZIER;09190;ST LIZIER;Public;43.000434;1.126629
090001629;CHIVA SITE LAVELANET;09301;LAVELANET;Public;42.931748;1.850886
090002932;HJ PSY GEN GIRONS CH ARIEGE COUSERANS;09200;ST GIRONS;Public;42.982946;1.144166
090003799;HJ PIJ L'HERM CH ARIEGE COUSERANS;09000;L HERM;Public;42.977745;1.673462
090784554;HJ PSY GEN PAMIERS CH ARIEGE COUS;09100;PAMIERS;Public;43.111281;1.608686
100000090;CENTRE HOSPITALIER DE TROYES;10003;TROYES;Public;48.278198;4.069674
100000116;CENTRE HOSPITALIER DE BAR SUR AUBE;10200;BAR SUR AUBE;Public;48.231286;4.714972
100000140;CH DE PROXIMITE CHRISTIAN BRAUN;10110;BAR SUR SEINE;Public;48.120695;4.373571
100000199;CENTRE HOSPITALIER DE ROMILLY/SEINE;10105;ROMILLY SUR SEINE;Public;48.516028;3.717253
100000801;HOPITAL LOCAL DE NOGENT-SUR-SEINE;10400;NOGENT SUR SEINE;Public;48.492848;3.501795
100006493;SECTION MOYEN SEJOUR - CH DE TROYES;10000;TROYES;Public;48.278570;4.072158
100007699;HAD GHAM;10105;ROMILLY SUR SEINE;Public;48.514551;3.722710
100009364;MCO COMTE HENRI - CH DE TROYES;10000;TROYES;Public;48.277345;4.071307
100009380;UNITE D'ALCOOLOGIE JEAN SCHIFFER;10150;PONT STE MARIE;Public;48.318825;4.108270
100010206;ANTENNE SMUR DE BAR SUR AUBE;10200;BAR SUR AUBE;Public;48.231286;4.714972
110000023;CH CARCASSONNE;11010;CARCASSONNE;Public;43.219792;2.394309
110000049;CH JP CASSABEL CASTELNAUDARY;11400;CASTELNAUDARY;Public;43.315478;1.960982
110000056;CH NARBONNE;11108;NARBONNE;Public;43.183776;3.004191
110000189;CH LIMOUX QUILLAN SITE DE LIMOUX;11304;LIMOUX;Public;43.049781;2.237853
110000247;CH LEZIGNAN CORBIERES;11202;LEZIGNAN CORBIERES;Public;43.203825;2.743434
110000262;CHI NARBONNE PORT LA NOUVELLE;11210;PORT LA NOUVELLE;Public;43.006839;3.044099
110002953;HJ PSY GEN PSYCHOTIQUE CH NARBONNE;11100;NARBONNE;Public;43.186219;2.996531
110005246;SSR GERIATRIE CH NARBONNE;11100;NARBONNE;Public;43.157954;2.967545
110006996;HJ PSY GEN CTRE ALCOOLOGIE CH NARBONNE;11100;NARBONNE;Public;43.186219;2.996531
110007580;CH CARCASSONNE SMUR ANTENNE CASTELNAUD;11400;CASTELNAUDARY;Public;43.315478;1.960982
110007598;CH CARCASSONNE SMUR ANTENNE QUILLAN;11500;QUILLAN;Public;42.881075;2.185448
110780236;CH LIMOUX QUILLAN SITE DE QUILLAN;11500;QUILLAN;Public;42.881075;2.185448
110781291;CL STE THERESE CH NARBONNE;11100;NARBONNE;Public;43.186868;2.993985
110783396;CENTRE PLANIF CASTELNAUDARY;11400;CASTELNAUDARY;Public;43.314868;1.962534
110787256;HC HDJ EA ELISE SAUNIER NARBONNE;11100;NARBONNE;Public;43.179742;2.998013
110788080;CH NARBONNE CDAG;11100;NARBONNE;Public;43.182452;3.000621
110788114;HDJ EA BROSSOLETTE NARBONNE;11100;NARBONNE;Public;43.182142;2.989396
120000039;CH DE RODEZ HOPITAL JACQUES PUEL;12027;RODEZ;Public;44.359272;2.566732
120000054;CH VILLEFRANCHE SITE CHARTREUSE;12200;VILLEFRANCHE DE ROUERGUE;Public;44.347868;2.032572
120000070;CH PIERRE DELPECH DECAZEVILLE;12300;DECAZEVILLE;Public;44.569123;2.251861
120000088;CH ETIENNE RIVIE ST GENIEZ D'OLT;12130;ST GENIEZ D OLT ET D AUBRA;Public;44.467689;2.975504
120000096;CHI ESPALION ST LAURENT D'OLT;12500;ESPALION;Public;44.526077;2.762866
120000153;CH MAURICE FENAILLE SEVERAC LE CHATEAU;12520;VERRIERES;Public;44.206582;3.065125
120000237;CHI VALLON SALLES LA SOURCE;12330;SALLES LA SOURCE;Public;44.451787;2.474447
120001839;HJ PSY GEN SITE STE ANNE CH MILLAU;12100;MILLAU;Public;44.102683;3.075340
120001888;HJ PSY GEN ST AFFRIQUE CH MILLAU;12400;ST AFFRIQUE;Public;43.953495;2.895323
120004569;CH MILLAU;12101;MILLAU;Public;44.100669;3.077759
120004668;CH EMILE BOREL ST AFFRIQUE;12402;ST AFFRIQUE;Public;43.955942;2.891270
120007554;SSR SITE STE ANNE CH MILLAU;12100;MILLAU;Public;44.102683;3.075340
120007778;HJ PIJ CH MILLAU;12101;MILLAU;Public;44.109180;3.095055
120008248;SSR CH VILLEFRANCHE SITE RULHE;12200;VILLEFRANCHE DE ROUERGUE;Public;44.347868;2.032572
120783188;CH RODEZ SITE LES PEYRIERES OLEMPS;12510;OLEMPS;Public;44.344264;2.556946
120785381;CTRE PLANIF FAM CH SAINT AFFRIQUE;12400;ST AFFRIQUE;Public;43.957349;2.875440
120786249;CENTRE DE SANTE MENTALE CH MILLAU;12100;MILLAU;Public;44.105046;3.069302
130000409;CHI SITE D'AIX EN PROVENCE;13616;AIX EN PROVENCE;Public;43.541369;5.406124
130000516;CH LOUIS BRUNET D'ALLAUCH;13718;ALLAUCH;Public;43.324804;5.479414
130000565;CENTRE HOSPITALIER GENERAL D'AUBAGNE;13400;AUBAGNE;Public;43.291573;5.563527
130001225;HOPITAL DU PAYS SALONAIS;13658;SALON DE PROVENCE;Public;43.637700;5.062036
130001258;HOPITAUX PORTES DE CAMARGUE TARASCON;13151;TARASCON;Public;43.799526;4.667711
130001647;INSTITUT PAOLI CALMETTES;13273;MARSEILLE;ESPIC;43.262504;5.410808
130002215;CENTRE HOSPITALIER GENERAL LA CIOTAT;13708;LA CIOTAT;Public;43.189161;5.626161
130002827;CH JOSEPH IMBERT D'ARLES;13637;ARLES;Public;43.418020;4.732385
130002835;CH DE MARTIGUES HOPITAL DES RAYETTES;13698;MARTIGUES;Public;43.377180;5.050313
130012768;CH EDMOND GARCIN MOYEN SEJOUR AUBAGNE;13400;AUBAGNE;Public;43.301892;5.563888
130015449;HJ PSY SECT25 PORT BOUC CH MARTIGUES;13110;PORT DE BOUC;Public;43.409529;4.982298
130015498;HJ PSY SECTEUR 23 CH MARTIGUES;13700;MARIGNANE;Public;43.415452;5.204594
130043664;HOPITAL EUROPEEN;13003;MARSEILLE;ESPIC;43.309455;5.372305
130044977;APHM ANTENNE SMUR DE MARIGNANE;13700;MARIGNANE;Public;43.420867;5.212552
130044985;APHM ANTENNE SMUR DE LOUVAIN;13008;MARSEILLE;Public;43.276258;5.391252
130044993;APHM ANTENNE SMUR DE PLOMBIERES;13003;MARSEILLE;Public;43.316076;5.384644
130045008;APHM ANTENNE SMUR D'ENDOUME;13007;MARSEILLE;Public;43.287421;5.361704
130045016;APHM ANTENNE SMUR DE MARIGNANE;13700;MARIGNANE;Public;43.428454;5.208589
130045040;APHM ANTENNE SMUR DE LAVERAN;13013;MARSEILLE;Public;43.282000;5.405000
130045057;HJ PSY SECTEUR 24 CH MARTIGUES;13500;MARTIGUES;Public;43.377180;5.050313
130045065;HJ PSY SECTEUR 10 CH MARTIGUES;13500;MARTIGUES;Public;43.419515;5.037269
130045263;VILLA IZOI;13120;GARDANNE;ESPIC;43.441660;5.469640
130047145;UNITE HOSPIT SPECIAL AMENAGEE UHSA;13015;MARSEILLE;Public;43.377304;5.359079
130780521;APHM HOPITAL NORD;13015;MARSEILLE;Public;43.382744;5.362019
130781255;HOSPITALITE SAINT THOMAS DE VILLENEUVE;13090;AIX EN PROVENCE;ESPIC;43.541369;5.406124
130783152;CLINIQUE SAINTE ELISABETH;13248;MARSEILLE;ESPIC;43.299947;5.393096
130783236;APHM HOPITAL DE LA CONCEPTION;13005;MARSEILLE;Public;43.288785;5.394582
130783293;APHM HOPITAL LA TIMONE;13005;MARSEILLE;Public;43.291580;5.403215
